            NAME     EPICS ID   PTHREAD ID   OSIPRI  OSSPRI  STATE
          _main_    0x81370e8            0      0       0       OK
          errlog    0x813a318   3070852016     10       0       OK
      timerQueue    0x817dd40   3070716848     60       0       OK
  nicFP20x0Ctrl1    0x813d898   3070450608     50       0       OK
          taskwd    0x813f260   3070184368     10       0       OK
      timerQueue    0x813f678   3070049200     91       0       OK
       Dev1_ctrl    0x8180ee0   3069778864     10       0       OK
       Dev2_ctrl    0x8187678   3069643696     10       0       OK
       Dev3_ctrl    0x818dde8   3069508528     10       0       OK
       Dev4_ctrl    0x81946d8   3069373360     10       0       OK
       Dev6_ctrl    0x8198b48   3069238192     10       0       OK
       Dev7_ctrl    0x81a3c98   3069103024     10       0       OK
       Dev8_ctrl    0x81aeda0   3068967856     10       0       OK
       Dev9_ctrl    0x81b9190   3068832688     10       0       OK
      timerQueue    0x84db458   3068697520     70       0       OK
           cbLow    0x84dd4a0   3068431280     59       0       OK
        cbMedium    0x84df530   3067902896     64       0       OK
          cbHigh    0x84e15c0   3067374512     71       0       OK
        dbCaLink    0x84e17d8   3066846128     50       0       OK
drvcFP20x0ScanTa    0x84ec0f0   3066317744     10       0       OK
        scanOnce    0x8f8df88   2958117808     70       0       OK
          scan10    0x8f990c8   2957589424     60       0       OK
           scan5    0x8f991c0   2957061040     61       0       OK
           scan2    0x8f992b8   2956532656     62       0       OK
           scan1    0x8f993b0   2956004272     63       0       OK
         scan0.5    0x8f994a8   2955475888     64       0       OK
         scan0.2    0x8f995c0   2954947504     65       0       OK
         scan0.1    0x8f996b8   2954419120     66       0       OK
  ipToAsciiProxy    0x8fa61f0   2953890736     10       0       OK
      timerQueue    0x8fa6600   2953755568     51       0       OK
         CAC-UDP    0x8fb7178   2953489328     52       0       OK
       CAC-event    0x902c610   2953223088     51       0       OK
    CAC-TCP-recv    0x9090ec0   2952956848     49       0       OK
    CAC-TCP-send    0x90910a8   2952428464     51       0       OK
         CAS-TCP    0x90baba0   2950654896     18       0       OK
      CAS-beacon    0x90bad68   2950388656     17       0       OK
         CAS-UDP    0x90bae90   2950253488     16       0       OK
          seqAux    0x9186c18   2945747888     51       0       OK
       sncTmsMax    0x9186fe0   2945481648     50       0       OK
       sncTmsMax    0x9191f50   2944953264     50       0       OK
       sncTmsMax    0x919cec0   2944424880     50       0       OK
      timerQueue    0x91b5f38   2943622064     51       0       OK
         CAC-UDP    0x91c66b0   2943355824     52       0       OK
       CAC-event    0x91ae658   2943892400     51       0       OK
       sncTmsMax    0x9217270   2942294960     50       0       OK
       sncTmsMax    0x92221e0   2941766576     50       0       OK
       sncTmsMax    0x922d168   2941238192     50       0       OK
       sncTmsMax    0x9239248   2940709808     50       0       OK
       sncTmsMax    0x92441b0   2940181424     50       0       OK
       sncTmsMax    0x924f128   2939653040     50       0       OK
       sncTmsMax    0x9268aa0   2939124656     50       0       OK
       sncTmsMax    0x9273a18   2938596272     50       0       OK
       sncTmsMax    0x927e990   2938067888     50       0       OK
       sncTmsMax    0x928d420   2937539504     50       0       OK
       sncTmsMax    0x92ae2e8   2935954352     50       0       OK
       sncTmsMax    0x92b9258   2935425968     50       0       OK
       sncTmsMax    0x92c41d0   2934897584     50       0       OK
      sncTmsMain    0x9303af8   2934369200     50       0       OK
      sncTmsMain    0x930ea90   2933840816     50       0       OK
      sncTmsMain    0x9319a28   2933312432     50       0       OK
      sncTmsMain    0x9327248   2932784048     50       0       OK
      sncTmsMain    0x93321c0   2932255664     50       0       OK
      sncTmsMain    0x933d158   2931727280     50       0       OK
      sncTmsMain    0x93593e0   2931198896     50       0       OK
      sncTmsMain    0x9364320   2930670512     50       0       OK
      sncTmsMain    0x936f2a0   2930142128     50       0       OK
    CAC-TCP-recv    0x93754a0   2929613744     49       0       OK
    CAC-TCP-send    0x93756b0   2929085360     51       0       OK
      sncTmsMain    0x938fac8   2928290736     50       0       OK
      sncTmsMain    0x939aa50   2927762352     50       0       OK
      sncTmsMain    0x93a59e8   2927233968     50       0       OK
      sncTmsMain    0x93ae998   2926705584     50       0       OK
      sncTmsMain    0x93c07c0   2926177200     50       0       OK
      sncTmsMain    0x93cb758   2925648816     50       0       OK
      sncTmsMain    0x93de368   2925120432     50       0       OK
      sncTmsMain    0x93e92f0   2924592048     50       0       OK
      sncTmsMain    0x93f4288   2924063664     50       0       OK
      sncTmsMain    0x9404c20   2923535280     50       0       OK
      sncTmsMain    0x940fbb8   2923006896     50       0       OK
      sncTmsMain    0x941ab08   2922478512     50       0       OK
      sncTmsMain    0x9428030   2921950128     50       0       OK
      sncTmsMain    0x9432fa0   2921421744     50       0       OK
      sncTmsMain    0x943df20   2920893360     50       0       OK
      sncTmsMain    0x944e1a8   2920364976     50       0       OK
      sncTmsMain    0x9459118   2919836592     50       0       OK
      sncTmsMain    0x9464d80   2919308208     50       0       OK
      sncTmsMain    0x946fd20   2918779824     50       0       OK
      sncTmsMain    0x947ac70   2918251440     50       0       OK
      sncTmsMain    0x9488d18   2917723056     50       0       OK
      sncTmsMain    0x9493c98   2917194672     50       0       OK
      sncTmsMain    0x94a68f0   2916666288     50       0       OK
      sncTmsMain    0x94b1860   2916137904     50       0       OK
      sncTmsMain    0x94bc7e0   2915609520     50       0       OK
      sncTmsMain    0x94cd570   2915081136     50       0       OK
      sncTmsMain    0x94d8510   2914552752     50       0       OK
      sncTmsMain    0x94f1590   2914024368     50       0       OK
      sncTmsMain    0x94fc500   2913495984     50       0       OK
      sncTmsMain    0x9507480   2912967600     50       0       OK
      sncTmsMain    0x9513928   2912439216     50       0       OK
      sncTmsMain    0x951e8a8   2911910832     50       0       OK
      sncTmsMain    0x9529828   2911382448     50       0       OK
      sncTmsMain    0x953c340   2910854064     50       0       OK
      sncTmsMain    0x95472e0   2910325680     50       0       OK
      sncTmsMain    0x9554a48   2909797296     50       0       OK
      sncTmsMain    0x955f9c8   2909268912     50       0       OK
      sncTmsMain    0x956ee10   2908740528     50       0       OK
      sncTmsMain    0x9579d90   2908212144     50       0       OK
      sncTmsMain    0x9589ff0   2907683760     50       0       OK
      sncTmsMain    0x9594f70   2907155376     50       0       OK
      sncTmsMain    0x959be18   2906626992     50       0       OK
      sncTmsMain    0x95ad9d0   2906098608     50       0       OK
      sncTmsMain    0x95bccd8   2905570224     50       0       OK
      sncTmsMain    0x95c7c48   2905041840     50       0       OK
      sncTmsMain    0x95d3ca8   2904513456     50       0       OK
      sncTmsMain    0x95dec28   2903985072     50       0       OK
      sncTmsMain    0x95e9ba8   2903456688     50       0       OK
       sncTmsMax    0x95f6580   2902928304     50       0       OK
   sncTmsMainCon    0x95f7ef0   2902399920     50       0       OK
    CAC-TCP-recv    0x95f8388   2901871536     49       0       OK
    CAC-TCP-send    0x95f8570   2901343152     51       0       OK
       sncTmsMax    0x81ad308   2937011120     50       0       OK
       sncTmsMax    0x92ccc80   2936482736     50       0       OK
       CAS-event    0x92cec50   2943089584     35       0       OK
      CAS-client    0x92ce928   2942823344     36       0       OK
       CAS-event    0x92ce1a8   2946542512     19       0       OK
      CAS-client    0x92d2b90   2946276272     20       0       OK
       CAS-event    0x81b1110   2949721008     19       0       OK
      CAS-client    0x81b0bd0   2949454768     20       0       OK
       CAS-event    0x8199478   2948131760     19       0       OK
      CAS-client    0x81acdc8   2947865520     20       0       OK
    CAC-TCP-recv    0x81b5d80   2947070896     49       0       OK
    CAC-TCP-send    0x81b5840   2947337136     51       0       OK
       CAS-event    0x81c02a8   2950921136     19       0       OK
      CAS-client    0x81bdaa8   2951449520     20       0       OK
