            NAME     EPICS ID   PTHREAD ID   OSIPRI  OSSPRI  STATE
      sncTmsMain    0x95da0b8   2895231920     50       0       OK
      sncTmsMain    0x95e0fd8   2894703536     50       0       OK
      sncTmsMain    0x95f2ba0   2894175152     50       0       OK
      sncTmsMain    0x9601970   2893646768     50       0       OK
      sncTmsMain    0x960c8e0   2893118384     50       0       OK
      sncTmsMain    0x9620b40   2892590000     50       0       OK
      sncTmsMain    0x962bab0   2892061616     50       0       OK
      sncTmsMain    0x963d560   2891533232     50       0       OK
      sncTmsMain    0x96484e0   2891004848     50       0       OK
      sncTmsMain    0x965ad60   2890476464     50       0       OK
      sncTmsMain    0x9665cd0   2889948080     50       0       OK
      sncTmsMain    0x9671f08   2889419696     50       0       OK
      sncTmsMain    0x967ce88   2888891312     50       0       OK
      sncTmsMain    0x9687e08   2888362928     50       0       OK
       sncTmsMax    0x96947e8   2887834544     50       0       OK
       CAS-event    0x9697e20   2887306160     35       0       OK
      CAS-client    0x9697f18   2887039920     36       0       OK
   sncTmsMainCon    0x9698e18   2886511536     50       0       OK
    CAC-TCP-recv    0x96992b0   2885983152     49       0       OK
    CAC-TCP-send    0x9699498   2885454768     51       0       OK
       CAS-event    0x8197b18   2885008304     19       0       OK
      CAS-client    0x8198058   2884742064     20       0       OK
