            NAME     EPICS ID   PTHREAD ID   OSIPRI  OSSPRI  STATE
      sncTmsMain    0x95170d8   2911595440     50       0       OK
      sncTmsMain    0x9524b18   2911067056     50       0       OK
      sncTmsMain    0x952fa98   2910538672     50       0       OK
      sncTmsMain    0x953c438   2910010288     50       0       OK
      sncTmsMain    0x95473b8   2909481904     50       0       OK
      sncTmsMain    0x9553820   2908953520     50       0       OK
      sncTmsMain    0x955e7a0   2908425136     50       0       OK
      sncTmsMain    0x9568ba8   2907896752     50       0       OK
      sncTmsMain    0x957b5c8   2907368368     50       0       OK
      sncTmsMain    0x958dbb0   2906839984     50       0       OK
      sncTmsMain    0x9598b20   2906311600     50       0       OK
      sncTmsMain    0x95a7980   2905783216     50       0       OK
      sncTmsMain    0x95b28f0   2905254832     50       0       OK
      sncTmsMain    0x95bd880   2904726448     50       0       OK
       sncTmsMax    0x95ca258   2904198064     50       0       OK
   sncTmsMainCon    0x95cbdb8   2903669680     50       0       OK
    CAC-TCP-recv    0x95cc258   2903141296     49       0       OK
    CAC-TCP-send    0x95cc440   2902612912     51       0       OK
    CAC-TCP-recv    0x819d690   2951125936     49       0       OK
    CAC-TCP-send    0x819d830   2950597552     51       0       OK
