            NAME     EPICS ID   PTHREAD ID   OSIPRI  OSSPRI  STATE
      sncTmsMain    0x9531e40   2910079920     50       0       OK
      sncTmsMain    0x953f630   2909551536     50       0       OK
      sncTmsMain    0x954a570   2909023152     50       0       OK
      sncTmsMain    0x9557178   2908494768     50       0       OK
      sncTmsMain    0x95620f8   2907966384     50       0       OK
      sncTmsMain    0x9578468   2907438000     50       0       OK
      sncTmsMain    0x95833e8   2906909616     50       0       OK
      sncTmsMain    0x9590e70   2906381232     50       0       OK
      sncTmsMain    0x959bdf0   2905852848     50       0       OK
      sncTmsMain    0x95ab6e8   2905324464     50       0       OK
      sncTmsMain    0x95b6668   2904796080     50       0       OK
      sncTmsMain    0x95c5118   2904267696     50       0       OK
      sncTmsMain    0x95d0098   2903739312     50       0       OK
      sncTmsMain    0x95db028   2903210928     50       0       OK
       sncTmsMax    0x95e7800   2902682544     50       0       OK
   sncTmsMainCon    0x95e9160   2902154160     50       0       OK
    CAC-TCP-recv    0x95e95f8   2901625776     49       0       OK
    CAC-TCP-send    0x95e97e0   2901097392     51       0       OK
       CAS-event    0x81994c0   2943650736     19       0       OK
      CAS-client    0x8199a00   2943384496     20       0       OK
      sncTmsMain    0x8199f40   2914835376     50       0       OK
