            NAME     EPICS ID   PTHREAD ID   OSIPRI  OSSPRI  STATE
          _main_    0x81360e8            0      0       0       OK
          errlog    0x8138cc8   3070831536     10       0       OK
      timerQueue    0x813d788   3070696368     60       0       OK
  nicFP20x0Ctrl1    0x813da60   3070430128     50       0       OK
          taskwd    0x817bb50   3070163888     10       0       OK
      timerQueue    0x817bf68   3070028720     91       0       OK
       Dev1_ctrl    0x817dae0   3069758384     10       0       OK
       Dev2_ctrl    0x8184228   3069623216     10       0       OK
       Dev3_ctrl    0x818a9f8   3069488048     10       0       OK
       Dev4_ctrl    0x81911d0   3069352880     10       0       OK
       Dev5_ctrl    0x81956d0   3069217712     10       0       OK
       Dev6_ctrl    0x8197330   3069082544     10       0       OK
       Dev7_ctrl    0x81a24a0   3068947376     10       0       OK
       Dev8_ctrl    0x81ad5b0   3068812208     10       0       OK
       Dev9_ctrl    0x81b7aa0   3068677040     10       0       OK
      timerQueue    0x84e27c0   3068541872     70       0       OK
           cbLow    0x84e4850   3068275632     59       0       OK
        cbMedium    0x84e68e0   3067747248     64       0       OK
          cbHigh    0x84e8970   3067218864     71       0       OK
        dbCaLink    0x84e8b60   3066690480     50       0       OK
drvcFP20x0ScanTa    0x84f3478   3066162096     10       0       OK
        scanOnce    0x9020460   2940836784     70       0       OK
          scan10    0x90269f8   2940308400     60       0       OK
           scan5    0x9026af0   2939780016     61       0       OK
           scan2    0x9026be8   2939251632     62       0       OK
           scan1    0x9026ce0   2938723248     63       0       OK
         scan0.5    0x9026dd8   2938194864     64       0       OK
         scan0.2    0x9026ed0   2937666480     65       0       OK
         scan0.1    0x9026fe8   2937138096     66       0       OK
  ipToAsciiProxy    0x9033b20   2936609712     10       0       OK
      timerQueue    0x9033f30   2936474544     51       0       OK
         CAC-UDP    0x9044aa8   2936208304     52       0       OK
       CAC-event    0x90b9f40   2935942064     51       0       OK
    CAC-TCP-recv    0x911e810   2935675824     49       0       OK
    CAC-TCP-send    0x911e9f8   2935147440     51       0       OK
    CAC-TCP-recv    0x9129410   2934307760     49       0       OK
    CAC-TCP-send    0x91295f8   2933779376     51       0       OK
         CAS-TCP    0x9148478   2933513136     18       0       OK
      CAS-beacon    0x9148600   2933246896     17       0       OK
         CAS-UDP    0x91493d0   2933111728     16       0       OK
       CAS-event    0x9149198   2932579248     19       0       OK
      CAS-client    0x91492a0   2932313008     20       0       OK
       CAS-event    0x91abe50   2931784624     35       0       OK
      CAS-client    0x91abf58   2931518384     36       0       OK
       CAS-event    0x91baee0   2930990000     19       0       OK
      CAS-client    0x91bafe8   2930723760     20       0       OK
          seqAux    0x91c6058   2930195376     51       0       OK
       sncTmsMax    0x91c6420   2929929136     50       0       OK
       sncTmsMax    0x91d1390   2929400752     50       0       OK
       sncTmsMax    0x91dc300   2928872368     50       0       OK
       CAS-event    0x91dc8b0   2928339888     19       0       OK
      CAS-client    0x91dc9b8   2928073648     20       0       OK
      timerQueue    0x91fef58   2927279024     51       0       OK
         CAC-UDP    0x920f6c0   2927012784     52       0       OK
       CAC-event    0x91edee8   2927545264     51       0       OK
       sncTmsMax    0x924e648   2926746544     50       0       OK
       sncTmsMax    0x92595b8   2926218160     50       0       OK
       sncTmsMax    0x9264540   2925689776     50       0       OK
    CAC-TCP-recv    0x9274460   2925161392     49       0       OK
    CAC-TCP-send    0x9274670   2924633008     51       0       OK
       sncTmsMax    0x92886d0   2923838384     50       0       OK
       sncTmsMax    0x9293648   2923310000     50       0       OK
       sncTmsMax    0x929e5c0   2922781616     50       0       OK
       sncTmsMax    0x92bb488   2922253232     50       0       OK
