            NAME     EPICS ID   PTHREAD ID   OSIPRI  OSSPRI  STATE
      sncTmsMain    0x95be0f8   2894338960     50       0       OK
      sncTmsMain    0x95d24b8   2893810576     50       0       OK
      sncTmsMain    0x95df188   2893282192     50       0       OK
      sncTmsMain    0x95eee80   2892753808     50       0       OK
      sncTmsMain    0x95faa80   2892225424     50       0       OK
      sncTmsMain    0x9606590   2891697040     50       0       OK
      sncTmsMain    0x9612058   2891168656     50       0       OK
      sncTmsMain    0x961d828   2890640272     50       0       OK
      sncTmsMain    0x9628fb8   2890111888     50       0       OK
      sncTmsMain    0x9634120   2889583504     50       0       OK
       sncTmsMax    0x96462d8   2889055120     50       0       OK
   sncTmsMainCon    0x9647ce0   2888526736     50       0       OK
sncTmsHallRevers    0x96506b0   2887998352     50       0       OK
    CAC-TCP-recv    0x813de28   2887469968     49       0       OK
    CAC-TCP-send    0x813d820   2886941584     51       0       OK
       CAS-event    0x81a1f78   2886417296     35       0       OK
      CAS-client    0x81a24b8   2886151056     36       0       OK
       CAS-event    0x81a29f8   2885622672     19       0       OK
      CAS-client    0x81a2f38   2885356432     20       0       OK
       CAS-event    0x81a3478   2884828048     23       0       OK
      CAS-client    0x81a39b8   2884561808     24       0       OK
       CAS-event    0x81a91f0   2930809744     23       0       OK
      CAS-client    0x81a9730   2930543504     24       0       OK
       CAS-event    0x81b1c08   2884033424     21       0       OK
      CAS-client    0x81af208   2874608528     22       0       OK
       CAS-event    0x81c30b8   2870635408     21       0       OK
      CAS-client    0x81c35f8   2880437136     22       0       OK
       CAS-event    0x81b3a70   2874080144     21       0       OK
      CAS-client    0x81a9c70   2876197776     22       0       OK
       CAS-event    0x81b0c48   2869046160     21       0       OK
      CAS-client    0x81bdb50   2868779920     22       0       OK
       CAS-event    0x81aa1b0   2879642512     21       0       OK
      CAS-client    0x81add08   2879376272     22       0       OK
       CAS-event    0x81aac30   2876464016     21       0       OK
      CAS-client    0x81bc7f0   2876992400     22       0       OK
       CAS-event    0x81b8120   2877258640     21       0       OK
      CAS-client    0x81cf388   2870369168     22       0       OK
       CAS-event    0x81aa6f0   2873019280     21       0       OK
      CAS-client    0x81b3530   2875403152     22       0       OK
       CAS-event    0x81b8da0   2869840784     21       0       OK
      CAS-client    0x81b4a30   2882534288     22       0       OK
       CAS-event    0x81ad288   2874874768     21       0       OK
      CAS-client    0x81becc8   2877787024     22       0       OK
       CAS-event    0x81b6610   2875669392     21       0       OK
      CAS-client    0x81bc2b0   2872753040     22       0       OK
       CAS-event    0x81b9df0   2872224656     21       0       OK
      CAS-client    0x81bd7b0   2873813904     22       0       OK
       CAS-event    0x81afc88   2868251536     21       0       OK
      CAS-client    0x81ba870   2871958416     22       0       OK
       CAS-event    0x81b0708   2878847888     21       0       OK
      CAS-client    0x81b01c8   2867985296     22       0       OK
       CAS-event    0x81b9230   2871430032     21       0       OK
      CAS-client    0x81bf348   2869574544     22       0       OK
       CAS-event    0x81ba330   2882005904     21       0       OK
      CAS-client    0x81c8938   2871163792     22       0       OK
    CAC-TCP-recv    0x81ce3c8   2915744656     49       0       OK
    CAC-TCP-send    0x81b59f0   2915216272     51       0       OK
