            NAME     EPICS ID   PTHREAD ID   OSIPRI  OSSPRI  STATE
          _main_    0x81360e8            0      0       0       OK
          errlog    0x8138fb8   3070860208     10       0       OK
      timerQueue    0x813d700   3070725040     60       0       OK
  nicFP20x0Ctrl1    0x813d9d8   3070458800     50       0       OK
          taskwd    0x817bac8   3070192560     10       0       OK
      timerQueue    0x817bee0   3070057392     91       0       OK
       Dev1_ctrl    0x817da58   3069787056     10       0       OK
       Dev2_ctrl    0x81841a0   3069651888     10       0       OK
       Dev3_ctrl    0x818a910   3069516720     10       0       OK
       Dev4_ctrl    0x81911b0   3069381552     10       0       OK
       Dev5_ctrl    0x81955e8   3069246384     10       0       OK
       Dev6_ctrl    0x8197248   3069111216     10       0       OK
       Dev7_ctrl    0x81a2420   3068976048     10       0       OK
       Dev8_ctrl    0x81ad4b0   3068840880     10       0       OK
       Dev9_ctrl    0x81b79d0   3068705712     10       0       OK
      timerQueue    0x84e2740   3068570544     70       0       OK
           cbLow    0x84e4788   3068304304     59       0       OK
        cbMedium    0x84e6818   3067775920     64       0       OK
          cbHigh    0x84e88a8   3067247536     71       0       OK
        dbCaLink    0x84e8ad8   3066719152     50       0       OK
drvcFP20x0ScanTa    0x84f33f0   3066190768     10       0       OK
        scanOnce    0x9020450   2940750768     70       0       OK
          scan10    0x90269e8   2940222384     60       0       OK
           scan5    0x9026ae0   2939694000     61       0       OK
           scan2    0x9026bd8   2939165616     62       0       OK
           scan1    0x9026cd0   2938637232     63       0       OK
         scan0.5    0x9026dc8   2938108848     64       0       OK
         scan0.2    0x9026ec0   2937580464     65       0       OK
         scan0.1    0x9026fd8   2937052080     66       0       OK
  ipToAsciiProxy    0x9033b10   2936523696     10       0       OK
      timerQueue    0x9033f20   2936388528     51       0       OK
         CAC-UDP    0x9044a98   2936122288     52       0       OK
       CAC-event    0x90b9f30   2935856048     51       0       OK
    CAC-TCP-recv    0x911e800   2935589808     49       0       OK
    CAC-TCP-send    0x911e9e8   2935061424     51       0       OK
    CAC-TCP-recv    0x9129400   2934135728     49       0       OK
    CAC-TCP-send    0x91295e8   2933607344     51       0       OK
