            NAME     EPICS ID   PTHREAD ID   OSIPRI  OSSPRI  STATE
          _main_    0x81360e8            0      0       0       OK
          errlog    0x8138fb8   3071216560     10       0       OK
      timerQueue    0x817b448   3071081392     60       0       OK
  nicFP20x0Ctrl1    0x817b6d8   3070815152     50       0       OK
          taskwd    0x813da68   3070548912     10       0       OK
      timerQueue    0x813de80   3070413744     91       0       OK
       Dev1_ctrl    0x817f300   3070143408     10       0       OK
       Dev2_ctrl    0x8185a98   3070008240     10       0       OK
       Dev3_ctrl    0x818c208   3069873072     10       0       OK
       Dev4_ctrl    0x8192ab8   3069737904     10       0       OK
       Dev5_ctrl    0x8196ef0   3069602736     10       0       OK
       Dev6_ctrl    0x8198b50   3069467568     10       0       OK
       Dev7_ctrl    0x81a3d28   3069332400     10       0       OK
       Dev8_ctrl    0x81aee18   3069197232     10       0       OK
       Dev9_ctrl    0x81b9308   3069062064     10       0       OK
      timerQueue    0x84db858   3068926896     70       0       OK
           cbLow    0x84dd8e8   3068660656     59       0       OK
        cbMedium    0x84df978   3068132272     64       0       OK
          cbHigh    0x84e1a08   3067603888     71       0       OK
        dbCaLink    0x84e1c38   3067075504     50       0       OK
drvcFP20x0ScanTa    0x84ec550   3066547120     10       0       OK
        scanOnce    0x90195f0   2941414320     70       0       OK
          scan10    0x901fb88   2940885936     60       0       OK
           scan5    0x901fc80   2940357552     61       0       OK
           scan2    0x901fd78   2939829168     62       0       OK
           scan1    0x901fe70   2939300784     63       0       OK
         scan0.5    0x901ff88   2938772400     64       0       OK
         scan0.2    0x9020080   2938244016     65       0       OK
         scan0.1    0x9020178   2937715632     66       0       OK
      timerQueue    0x902d0c0   2937052080     51       0       OK
         CAC-UDP    0x903dc38   2936785840     52       0       OK
  ipToAsciiProxy    0x902ccb0   2937187248     10       0       OK
       CAC-event    0x90b30d0   2936519600     51       0       OK
    CAC-TCP-recv    0x9117980   2936253360     49       0       OK
    CAC-TCP-send    0x9117b68   2935724976     51       0       OK
         CAS-TCP    0x91415f8   2934004656     18       0       OK
      CAS-beacon    0x9141780   2933738416     17       0       OK
         CAS-UDP    0x9142550   2933603248     16       0       OK
       CAS-event    0x91422e8   2932276144     19       0       OK
      CAS-client    0x91423f0   2932009904     20       0       OK
       CAS-event    0x91f6a88   2931481520     19       0       OK
      CAS-client    0x91f6b90   2931215280     20       0       OK
          seqAux    0x9210bb0   2929892272     51       0       OK
       sncTmsMax    0x9210f78   2929626032     50       0       OK
       sncTmsMax    0x921bee8   2929097648     50       0       OK
       sncTmsMax    0x9233110   2928569264     50       0       OK
       CAC-event    0x9228408   2927766448     51       0       OK
      timerQueue    0x9223768   2927500208     51       0       OK
         CAC-UDP    0x92239e8   2927233968     52       0       OK
       sncTmsMax    0x9293ee8   2926967728     50       0       OK
       sncTmsMax    0x929ee58   2926439344     50       0       OK
       sncTmsMax    0x92a9de0   2925910960     50       0       OK
    CAC-TCP-recv    0x92b7c98   2925382576     49       0       OK
    CAC-TCP-send    0x92b7e30   2928036784     51       0       OK
       sncTmsMax    0x92cbe58   2924325808     50       0       OK
       sncTmsMax    0x92d6dc0   2923797424     50       0       OK
       sncTmsMax    0x92e1d38   2923269040     50       0       OK
       sncTmsMax    0x92f65c0   2922740656     50       0       OK
       sncTmsMax    0x93014b0   2922212272     50       0       OK
       sncTmsMax    0x930c428   2921683888     50       0       OK
       sncTmsMax    0x9321c50   2921155504     50       0       OK
       sncTmsMax    0x932cbb8   2920627120     50       0       OK
       sncTmsMax    0x9337b30   2920098736     50       0       OK
       sncTmsMax    0x9342b08   2919570352     50       0       OK
       sncTmsMax    0x934da78   2919041968     50       0       OK
       sncTmsMax    0x93589f0   2918513584     50       0       OK
      sncTmsMain    0x9395a70   2917985200     50       0       OK
      sncTmsMain    0x93a0ad8   2917456816     50       0       OK
      sncTmsMain    0x93aba70   2916928432     50       0       OK
      sncTmsMain    0x93c0518   2916400048     50       0       OK
      sncTmsMain    0x93cb4b0   2915871664     50       0       OK
      sncTmsMain    0x93d6448   2915343280     50       0       OK
      sncTmsMain    0x93efcb0   2914814896     50       0       OK
      sncTmsMain    0x93fabe0   2914286512     50       0       OK
      sncTmsMain    0x9405b60   2913758128     50       0       OK
      sncTmsMain    0x941f9e0   2913229744     50       0       OK
      sncTmsMain    0x942a968   2912701360     50       0       OK
      sncTmsMain    0x9435900   2912172976     50       0       OK
      sncTmsMain    0x9444998   2911644592     50       0       OK
      sncTmsMain    0x944f900   2911116208     50       0       OK
      sncTmsMain    0x945a898   2910587824     50       0       OK
      sncTmsMain    0x946ca00   2910059440     50       0       OK
      sncTmsMain    0x9477998   2909531056     50       0       OK
      sncTmsMain    0x9482930   2909002672     50       0       OK
      sncTmsMain    0x948fa20   2908474288     50       0       OK
      sncTmsMain    0x949a9a8   2907945904     50       0       OK
      sncTmsMain    0x94a58f8   2907417520     50       0       OK
      sncTmsMain    0x94ac4b0   2906889136     50       0       OK
      sncTmsMain    0x94be058   2906360752     50       0       OK
      sncTmsMain    0x94c8fc8   2905832368     50       0       OK
      sncTmsMain    0x94ce8f0   2905303984     50       0       OK
      sncTmsMain    0x94d2e18   2904775600     50       0       OK
      sncTmsMain    0x94f48d8   2904247216     50       0       OK
      sncTmsMain    0x94ff878   2903718832     50       0       OK
      sncTmsMain    0x950a7c8   2903190448     50       0       OK
      sncTmsMain    0x9512378   2902662064     50       0       OK
      sncTmsMain    0x9523f20   2902133680     50       0       OK
      sncTmsMain    0x9537de8   2901605296     50       0       OK
      sncTmsMain    0x9542d68   2901076912     50       0       OK
      sncTmsMain    0x954dce8   2900548528     50       0       OK
      sncTmsMain    0x955c5f0   2900020144     50       0       OK
      sncTmsMain    0x95675a0   2899491760     50       0       OK
      sncTmsMain    0x9582a00   2898963376     50       0       OK
      sncTmsMain    0x958d960   2898434992     50       0       OK
      sncTmsMain    0x95989b0   2897906608     50       0       OK
      sncTmsMain    0x95a8c68   2897378224     50       0       OK
      sncTmsMain    0x95b3bd8   2896849840     50       0       OK
      sncTmsMain    0x95beb58   2896321456     50       0       OK
      sncTmsMain    0x95ce410   2895793072     50       0       OK
      sncTmsMain    0x95d93b0   2895264688     50       0       OK
      sncTmsMain    0x95e7028   2894736304     50       0       OK
      sncTmsMain    0x95f1f98   2894207920     50       0       OK
      sncTmsMain    0x95fec88   2893679536     50       0       OK
      sncTmsMain    0x9609c08   2893151152     50       0       OK
      sncTmsMain    0x9615ee8   2892622768     50       0       OK
      sncTmsMain    0x9620e68   2892094384     50       0       OK
      sncTmsMain    0x963cc48   2891566000     50       0       OK
      sncTmsMain    0x9647ba8   2891037616     50       0       OK
      sncTmsMain    0x96543a8   2890509232     50       0       OK
      sncTmsMain    0x965f328   2889980848     50       0       OK
      sncTmsMain    0x966f650   2889452464     50       0       OK
      sncTmsMain    0x967a5d0   2888924080     50       0       OK
      sncTmsMain    0x9685550   2888395696     50       0       OK
       sncTmsMax    0x9694870   2887867312     50       0       OK
       CAS-event    0x8199e70   2885835696     35       0       OK
      CAS-client    0x819aac0   2885569456     36       0       OK
       CAS-event    0x819ae00   2885041072     19       0       OK
