            NAME     EPICS ID   PTHREAD ID   OSIPRI  OSSPRI  STATE
          _main_    0x81360e8            0      0       0       OK
          errlog    0x8138fb8   3071060912     10       0       OK
      timerQueue    0x817b448   3070925744     60       0       OK
  nicFP20x0Ctrl1    0x817b6d8   3070659504     50       0       OK
          taskwd    0x813da68   3070393264     10       0       OK
      timerQueue    0x813de80   3070258096     91       0       OK
       Dev1_ctrl    0x817f300   3069987760     10       0       OK
       Dev2_ctrl    0x8185a38   3069852592     10       0       OK
       Dev3_ctrl    0x818c1a8   3069717424     10       0       OK
       Dev4_ctrl    0x81929e8   3069582256     10       0       OK
       Dev5_ctrl    0x8196e20   3069447088     10       0       OK
       Dev6_ctrl    0x8198a80   3069311920     10       0       OK
       Dev7_ctrl    0x81a3d08   3069176752     10       0       OK
       Dev8_ctrl    0x81aed98   3069041584     10       0       OK
       Dev9_ctrl    0x81b9200   3068906416     10       0       OK
      timerQueue    0x84db848   3068771248     70       0       OK
           cbLow    0x84dd8d8   3068505008     59       0       OK
        cbMedium    0x84df968   3067976624     64       0       OK
          cbHigh    0x84e19f8   3067448240     71       0       OK
        dbCaLink    0x84e1c28   3066919856     50       0       OK
drvcFP20x0ScanTa    0x84ec540   3066391472     10       0       OK
        scanOnce    0x90192b8   2941246384     70       0       OK
          scan10    0x9024498   2940718000     60       0       OK
           scan5    0x9024590   2940189616     61       0       OK
           scan2    0x9024688   2939661232     62       0       OK
           scan1    0x9024780   2939132848     63       0       OK
         scan0.5    0x9024878   2938604464     64       0       OK
         scan0.2    0x9024990   2938076080     65       0       OK
         scan0.1    0x9024a88   2937547696     66       0       OK
  ipToAsciiProxy    0x9031580   2937019312     10       0       OK
      timerQueue    0x9031990   2936884144     51       0       OK
         CAC-UDP    0x9042508   2936617904     52       0       OK
       CAC-event    0x90b79a0   2936351664     51       0       OK
    CAC-TCP-recv    0x911c260   2936085424     49       0       OK
    CAC-TCP-send    0x911c448   2935557040     51       0       OK
