            NAME     EPICS ID   PTHREAD ID   OSIPRI  OSSPRI  STATE
          _main_    0x81360e8            0      0       0       OK
          errlog    0x8138fb8   3070540720     10       0       OK
      timerQueue    0x813d700   3070405552     60       0       OK
  nicFP20x0Ctrl1    0x813d9d8   3070139312     50       0       OK
          taskwd    0x817bac8   3069873072     10       0       OK
      timerQueue    0x817bee0   3069737904     91       0       OK
       Dev1_ctrl    0x817da58   3069467568     10       0       OK
       Dev2_ctrl    0x8184200   3069332400     10       0       OK
       Dev3_ctrl    0x818a910   3069197232     10       0       OK
       Dev4_ctrl    0x8191140   3069062064     10       0       OK
       Dev5_ctrl    0x8195578   3068926896     10       0       OK
       Dev6_ctrl    0x81971d8   3068791728     10       0       OK
       Dev7_ctrl    0x81a2400   3068656560     10       0       OK
       Dev8_ctrl    0x81ad4f0   3068521392     10       0       OK
       Dev9_ctrl    0x81b7958   3068386224     10       0       OK
      timerQueue    0x84e26f8   3068251056     70       0       OK
           cbLow    0x84e4788   3067984816     59       0       OK
        cbMedium    0x84e6818   3067456432     64       0       OK
          cbHigh    0x84e88a8   3066928048     71       0       OK
        dbCaLink    0x84e8a98   3066399664     50       0       OK
drvcFP20x0ScanTa    0x84f33b0   3065871280     10       0       OK
        scanOnce    0x90201a0   2940582832     70       0       OK
          scan10    0x9026738   2940054448     60       0       OK
           scan5    0x9026830   2939526064     61       0       OK
           scan2    0x9026928   2938997680     62       0       OK
           scan1    0x9026a20   2938469296     63       0       OK
         scan0.5    0x9026b38   2937940912     64       0       OK
         scan0.2    0x9026c30   2937412528     65       0       OK
         scan0.1    0x9026d28   2936884144     66       0       OK
  ipToAsciiProxy    0x9033860   2936355760     10       0       OK
      timerQueue    0x9033c70   2936220592     51       0       OK
         CAC-UDP    0x90447e8   2935954352     52       0       OK
       CAC-event    0x90b9c80   2935688112     51       0       OK
    CAC-TCP-recv    0x911e550   2935421872     49       0       OK
    CAC-TCP-send    0x911e738   2934893488     51       0       OK
    CAC-TCP-recv    0x9129150   2933967792     49       0       OK
    CAC-TCP-send    0x9129338   2933439408     51       0       OK
         CAS-TCP    0x91481b8   2933173168     18       0       OK
      CAS-beacon    0x9148340   2932906928     17       0       OK
         CAS-UDP    0x9149110   2932771760     16       0       OK
       CAS-event    0x9148ed8   2932239280     19       0       OK
      CAS-client    0x9148fe0   2931973040     20       0       OK
          seqAux    0x91eeb78   2930650032     51       0       OK
       sncTmsMax    0x91fdae8   2930383792     50       0       OK
       sncTmsMax    0x9208a58   2929855408     50       0       OK
       sncTmsMax    0x921cbd8   2929327024     50       0       OK
       CAC-event    0x9211eb0   2928524208     51       0       OK
      timerQueue    0x9238848   2928257968     51       0       OK
         CAC-UDP    0x9248fb0   2927991728     52       0       OK
       sncTmsMax    0x9285240   2927725488     50       0       OK
       sncTmsMax    0x92901a0   2927197104     50       0       OK
       sncTmsMax    0x929b128   2926668720     50       0       OK
    CAC-TCP-recv    0x92ab278   2926140336     49       0       OK
    CAC-TCP-send    0x92ab410   2928794544     51       0       OK
       sncTmsMax    0x92bf8d8   2924288944     50       0       OK
       sncTmsMax    0x92ca850   2923760560     50       0       OK
       sncTmsMax    0x92d57c8   2923232176     50       0       OK
       sncTmsMax    0x92e3b78   2922703792     50       0       OK
       sncTmsMax    0x92eeaf0   2922175408     50       0       OK
       sncTmsMax    0x92f9a68   2921647024     50       0       OK
       sncTmsMax    0x930c680   2921118640     50       0       OK
       sncTmsMax    0x93175f8   2920590256     50       0       OK
       sncTmsMax    0x9322570   2920061872     50       0       OK
       sncTmsMax    0x932d548   2919533488     50       0       OK
       sncTmsMax    0x93384b8   2919005104     50       0       OK
       sncTmsMax    0x9343430   2918476720     50       0       OK
      sncTmsMain    0x937f0f8   2917948336     50       0       OK
      sncTmsMain    0x938a160   2917419952     50       0       OK
      sncTmsMain    0x93950f8   2916891568     50       0       OK
      sncTmsMain    0x93ae980   2916363184     50       0       OK
      sncTmsMain    0x93b98f8   2915834800     50       0       OK
      sncTmsMain    0x93c4890   2915306416     50       0       OK
      sncTmsMain    0x93ddd18   2914778032     50       0       OK
      sncTmsMain    0x93e8c58   2914249648     50       0       OK
      sncTmsMain    0x93f3bd8   2913721264     50       0       OK
      sncTmsMain    0x9408600   2913192880     50       0       OK
      sncTmsMain    0x9413598   2912664496     50       0       OK
      sncTmsMain    0x941e530   2912136112     50       0       OK
      sncTmsMain    0x9433a68   2911607728     50       0       OK
      sncTmsMain    0x943e9f0   2911079344     50       0       OK
      sncTmsMain    0x9449988   2910550960     50       0       OK
      sncTmsMain    0x9457630   2910022576     50       0       OK
      sncTmsMain    0x94625a8   2909494192     50       0       OK
      sncTmsMain    0x946d540   2908965808     50       0       OK
      sncTmsMain    0x947a278   2908437424     50       0       OK
      sncTmsMain    0x9485200   2907909040     50       0       OK
      sncTmsMain    0x9490150   2907380656     50       0       OK
      sncTmsMain    0x949da78   2906852272     50       0       OK
      sncTmsMain    0x94a89e8   2906323888     50       0       OK
      sncTmsMain    0x94b3968   2905795504     50       0       OK
      sncTmsMain    0x94bf840   2905267120     50       0       OK
      sncTmsMain    0x94ca9a8   2904738736     50       0       OK
      sncTmsMain    0x94d61f8   2904210352     50       0       OK
      sncTmsMain    0x94e1188   2903681968     50       0       OK
      sncTmsMain    0x94ec0d8   2903153584     50       0       OK
      sncTmsMain    0x95018d8   2902625200     50       0       OK
      sncTmsMain    0x950c848   2902096816     50       0       OK
      sncTmsMain    0x9518f88   2901568432     50       0       OK
      sncTmsMain    0x9523ef8   2901040048     50       0       OK
      sncTmsMain    0x952ee78   2900511664     50       0       OK
      sncTmsMain    0x9543640   2899983280     50       0       OK
      sncTmsMain    0x954e5f0   2899454896     50       0       OK
      sncTmsMain    0x956a430   2898926512     50       0       OK
      sncTmsMain    0x95753b0   2898398128     50       0       OK
      sncTmsMain    0x9580400   2897869744     50       0       OK
      sncTmsMain    0x958c6b0   2897341360     50       0       OK
      sncTmsMain    0x9597630   2896812976     50       0       OK
      sncTmsMain    0x95a25b0   2896284592     50       0       OK
      sncTmsMain    0x95aefe8   2895756208     50       0       OK
      sncTmsMain    0x95b9f98   2895227824     50       0       OK
      sncTmsMain    0x95c7700   2894699440     50       0       OK
      sncTmsMain    0x95d2680   2894171056     50       0       OK
      sncTmsMain    0x95df3f8   2893642672     50       0       OK
      sncTmsMain    0x95ea368   2893114288     50       0       OK
      sncTmsMain    0x9600e78   2892585904     50       0       OK
      sncTmsMain    0x960bdf8   2892057520     50       0       OK
      sncTmsMain    0x961d760   2891529136     50       0       OK
      sncTmsMain    0x96286e0   2891000752     50       0       OK
      sncTmsMain    0x9634dd8   2890472368     50       0       OK
      sncTmsMain    0x963fd58   2889943984     50       0       OK
      sncTmsMain    0x964bfc0   2889415600     50       0       OK
      sncTmsMain    0x9656f40   2888887216     50       0       OK
      sncTmsMain    0x9661ec0   2888358832     50       0       OK
       sncTmsMax    0x966eaa8   2887830448     50       0       OK
   sncTmsMainCon    0x9670208   2887302064     50       0       OK
    CAC-TCP-recv    0x9671ec0   2886773680     49       0       OK
    CAC-TCP-send    0x96720a8   2886245296     51       0       OK
       CAS-event    0x8197e58   2885798832     35       0       OK
      CAS-client    0x8198398   2885532592     36       0       OK
       CAS-event    0x81931f0   2885004208     19       0       OK
      CAS-client    0x8199188   2884737968     20       0       OK
       CAS-event    0x81994c8   2931444656     19       0       OK
      CAS-client    0x8199668   2931178416     20       0       OK
       CAS-event    0x819f380   2925083568     19       0       OK
      CAS-client    0x819f8c0   2924817328     20       0       OK
