            NAME     EPICS ID   PTHREAD ID   OSIPRI  OSSPRI  STATE
          _main_    0x81370e8            0      0       0       OK
          errlog    0x8139cc8   3070557104     10       0       OK
      timerQueue    0x817dcd0   3070421936     60       0       OK
  nicFP20x0Ctrl1    0x813d810   3070155696     50       0       OK
          taskwd    0x813f188   3069889456     10       0       OK
      timerQueue    0x813f5a0   3069754288     91       0       OK
       Dev1_ctrl    0x8180e20   3069483952     10       0       OK
       Dev2_ctrl    0x81875b8   3069348784     10       0       OK
       Dev3_ctrl    0x818dd28   3069213616     10       0       OK
       Dev4_ctrl    0x8194618   3069078448     10       0       OK
       Dev6_ctrl    0x8198af0   3068943280     10       0       OK
       Dev7_ctrl    0x81a3c08   3068808112     10       0       OK
       Dev8_ctrl    0x81aed08   3068672944     10       0       OK
       Dev9_ctrl    0x81b90f8   3068537776     10       0       OK
      timerQueue    0x84db530   3068402608     70       0       OK
           cbLow    0x84dd5c0   3068136368     59       0       OK
        cbMedium    0x84df650   3067607984     64       0       OK
          cbHigh    0x84e16e0   3067079600     71       0       OK
        dbCaLink    0x84e18f0   3066551216     50       0       OK
drvcFP20x0ScanTa    0x84ec1f8   3066022832     10       0       OK
        scanOnce    0x8f8e030   2957536176     70       0       OK
          scan10    0x8f99170   2957007792     60       0       OK
           scan5    0x8f99268   2956479408     61       0       OK
           scan2    0x8f99360   2955951024     62       0       OK
           scan1    0x8f99458   2955422640     63       0       OK
         scan0.5    0x8f99570   2954894256     64       0       OK
         scan0.2    0x8f99668   2954365872     65       0       OK
         scan0.1    0x8f99760   2953837488     66       0       OK
  ipToAsciiProxy    0x8f9e490   2953309104     10       0       OK
      timerQueue    0x8f9e8a0   2953173936     51       0       OK
         CAC-UDP    0x8fa1388   2952907696     52       0       OK
    CAC-TCP-recv    0x9027278   2952641456     49       0       OK
    CAC-TCP-send    0x9027460   2952113072     51       0       OK
       CAC-event    0x90335a8   2951187376     51       0       OK
    CAC-TCP-recv   0xb4505f40   2950794160     49       0       OK
    CAC-TCP-send   0xb4506128   2950265776     51       0       OK
         CAS-TCP    0x90ad9c0   2949999536     18       0       OK
      CAS-beacon    0x90adbd8   2949733296     17       0       OK
         CAS-UDP    0x90ae9a8   2949598128     16       0       OK
