5	0.010418532	0.004835142	0.001099152	0.00043793	6.54752E-06
10	0.008636174	0.005088749	0.002099955	0.000464678	3.7494E-05
15	0.00755543	0.004917469	0.002859734	0.000548629	7.18369E-05
20	0.006811223	0.004680825	0.003376674	0.000692091	9.69919E-05
25	0.006258935	0.004450941	0.00371908	0.00088792	0.000113737
30	0.005828428	0.004243124	0.003943035	0.00112269	0.00012458
35	0.005480934	0.004058707	0.004086986	0.001383388	0.000131517
40	0.00519299	0.00389545	0.004176379	0.001659579	0.000135962
45	0.004949407	0.003750445	0.004228075	0.00194346	0.000138956
50	0.004739978	0.003620956	0.004253395	0.002229356	0.00014133
55	0.004557431	0.003504624	0.004260065	0.002513185	0.000143784
60	0.004396452	0.003399485	0.004253441	0.002792032	0.00014693
65	0.00425312	0.003303914	0.004237298	0.003063835	0.000151304
70	0.004124412	0.003216574	0.004214333	0.003327166	0.000157364
75	0.004007986	0.00313636	0.004186495	0.003581066	0.000165489
80	0.003901988	0.003062355	0.004155211	0.003824932	0.000175988
85	0.003804935	0.002993791	0.004121534	0.00405843	0.000189092
90	0.003715618	0.002930027	0.004086247	0.004281428	0.000204971
95	0.003633043	0.002870518	0.004049935	0.004493947	0.000223733
100	0.003556392	0.002814803	0.004013039	0.004696122	0.000245437
105	0.00348497	0.002762486	0.003975891	0.004888174	0.000270097
110	0.003418193	0.002713226	0.003938743	0.005070384	0.00029769
115	0.00335557	0.00266673	0.003901783	0.005243074	0.000328167
120	0.003296686	0.002622742	0.003865153	0.005406596	0.000361452
125	0.003241164	0.002581037	0.003828959	0.00556132	0.000397453
130	0.003188698	0.00254142	0.003793281	0.005707624	0.000436065
135	0.003139006	0.002503717	0.003758174	0.005845886	0.000477172
140	0.003091847	0.002467775	0.00372368	0.005976484	0.000520653
145	0.003047009	0.002433458	0.003689825	0.006099788	0.000566383
150	0.003004311	0.002400643	0.003656627	0.00621616	0.000614235
155	0.002963569	0.002369221	0.003624094	0.006325948	0.000664081
160	0.002924641	0.002339095	0.003592231	0.006429491	0.000715796
165	0.002887396	0.002310175	0.003561036	0.006527111	0.000769258
170	0.002851714	0.002282381	0.003530503	0.006619118	0.000824347
175	0.002817485	0.002255641	0.003500624	0.006705807	0.000880946
180	0.002784612	0.002229889	0.00347139	0.00678746	0.000938945
185	0.002753004	0.002205065	0.003442789	0.006864344	0.000998236
190	0.002722587	0.002181112	0.003414807	0.006936713	0.001058717
195	0.002693284	0.002157981	0.003387432	0.007004808	0.00112029
200	0.00266503	0.002135625	0.003360648	0.007068855	0.001182863
205	0.002637761	0.002114001	0.003334442	0.007129071	0.001246347
210	0.00261142	0.002093069	0.003308798	0.007185658	0.00131066
215	0.002585956	0.002072794	0.003283701	0.007238811	0.001375723
220	0.002561321	0.002053142	0.003259137	0.00728871	0.00144146
225	0.002537472	0.00203408	0.003235091	0.007335527	0.001507803
230	0.002514367	0.00201558	0.003211549	0.007379425	0.001574685
235	0.002491968	0.001997615	0.003188496	0.007420556	0.001642045
240	0.002470241	0.001980159	0.003165919	0.007459067	0.001709823
245	0.002449152	0.001963189	0.003143803	0.007495092	0.001777965
250	0.002428671	0.001946682	0.003122137	0.007528761	0.001846419
255	0.00240877	0.001930618	0.003100906	0.007560196	0.001915138
260	0.002389418	0.001914978	0.003080098	0.007589512	0.001984076
265	0.002370598	0.001899743	0.003059702	0.007616818	0.002053191
270	0.002352281	0.001884896	0.003039705	0.007642215	0.002122443
275	0.002334448	0.001870421	0.003020096	0.007665802	0.002191795
280	0.002317076	0.001856303	0.003000865	0.007687669	0.002261213
285	0.002300147	0.001842527	0.002981999	0.007707904	0.002330663
290	0.002283643	0.001829081	0.002963489	0.007726589	0.002400116
295	0.002267546	0.00181595	0.002945326	0.0077438	0.002469544
300	0.00225184	0.001803124	0.002927498	0.007759612	0.00253892
305	0.00223651	0.00179059	0.002909997	0.007774093	0.002608219
310	0.002221541	0.001778338	0.002892815	0.007787311	0.002677418
315	0.002206919	0.001766357	0.002875941	0.007799325	0.002746496
320	0.002192633	0.001754638	0.002859368	0.007810197	0.002815434
325	0.002178668	0.001743172	0.002843087	0.007819981	0.002884211
330	0.002165014	0.001731949	0.002827091	0.007828731	0.002952812
335	0.002151723	0.001720961	0.002811372	0.007836496	0.00302122
340	0.002138659	0.001710201	0.002795923	0.007843325	0.00308942
345	0.002125808	0.00169966	0.002780736	0.007849262	0.003157398
350	0.002113291	0.001689332	0.002765805	0.007854351	0.003225141
355	0.002101034	0.001679209	0.002751123	0.007858632	0.003292637
360	0.002089028	0.001669284	0.002736683	0.007862144	0.003359876
365	0.002077266	0.001659552	0.00272248	0.007864923	0.003426847
370	0.00206574	0.001650007	0.002708506	0.007867005	0.00349354
375	0.002054441	0.001640642	0.002694758	0.007868422	0.003559947
380	0.002043362	0.001631452	0.002681228	0.007869206	0.003626059
385	0.002032498	0.001622432	0.002667912	0.007869387	0.003691869
390	0.002021841	0.001613577	0.002654803	0.007868993	0.003757371
395	0.002011384	0.001604881	0.002641898	0.007868053	0.003822558
400	0.002001122	0.00159634	0.002629191	0.00786659	0.003887423
405	0.001991049	0.001587951	0.002616677	0.007864631	0.003951963
