5	0.009196518	0.004120362	0.0006339	0.00041952	1.99934E-05
10	0.007376165	0.004141672	0.00181538	0.000447789	2.94333E-05
15	0.006330193	0.003908307	0.002878416	0.000514912	4.20536E-05
20	0.00563112	0.00366739	0.003681572	0.000642677	5.37708E-05
25	0.005121849	0.003454358	0.004258933	0.00082453	6.40576E-05
30	0.004729633	0.003270897	0.004666935	0.001045614	7.30918E-05
35	0.004415576	0.003112853	0.004952581	0.001291991	8.1178E-05
40	0.004156761	0.002975705	0.005150329	0.001552823	8.8622E-05
45	0.003938689	0.002855622	0.005284606	0.001820225	9.57219E-05
50	0.003751684	0.002749547	0.005372651	0.002088604	0.000102777
55	0.003589028	0.002655073	0.005426712	0.002354044	0.00011009
60	0.003445827	0.002570301	0.005455584	0.002613826	0.000117958
65	0.003318502	0.002493723	0.005465654	0.002866094	0.000126664
70	0.003204322	0.002424129	0.005461618	0.003109615	0.000136466
75	0.003101169	0.002360536	0.005446965	0.003343609	0.000147587
80	0.003007376	0.002302143	0.005424314	0.003567631	0.000160211
85	0.002921609	0.002248287	0.005395647	0.00378148	0.000174485
90	0.002842784	0.002198415	0.005362481	0.003985137	0.000190516
95	0.002770013	0.002152063	0.00532598	0.004178716	0.000208376
100	0.002702558	0.002108839	0.005287044	0.004362427	0.000228105
105	0.002639803	0.002068407	0.005246376	0.004536546	0.000249717
110	0.002581225	0.002030481	0.005204522	0.004701398	0.0002732
115	0.002526381	0.001994812	0.005161911	0.004857337	0.000298525
120	0.002474891	0.001961186	0.005118879	0.005004735	0.000325647
125	0.002426426	0.001929414	0.00507569	0.005143974	0.000354508
130	0.002380701	0.001899332	0.005032551	0.005275435	0.000385044
135	0.002337467	0.001870794	0.004989626	0.005399497	0.00041718
140	0.002296505	0.001843674	0.004947041	0.005516533	0.00045084
145	0.002257624	0.001817857	0.004904894	0.005626901	0.000485942
150	0.002220654	0.001793241	0.004863261	0.005730952	0.000522405
155	0.002185442	0.001769736	0.0048222	0.005829019	0.000560147
160	0.002151854	0.00174726	0.004781754	0.005921424	0.000599086
165	0.002119768	0.00172574	0.004741953	0.006008472	0.000639143
170	0.002089076	0.00170511	0.00470282	0.006090454	0.000680239
175	0.00205968	0.001685309	0.004664369	0.006167647	0.000722298
180	0.00203149	0.001666284	0.004626607	0.006240312	0.000765248
185	0.002004428	0.001647985	0.004589538	0.006308697	0.000809017
190	0.001978418	0.001630367	0.004553161	0.006373037	0.000853539
195	0.001953396	0.001613387	0.00451747	0.006433553	0.000898749
200	0.0019293	0.00159701	0.004482461	0.006490454	0.000944587
205	0.001906074	0.001581198	0.004448124	0.006543937	0.000990994
210	0.001883667	0.001565922	0.004414449	0.006594189	0.001037915
215	0.001862032	0.00155115	0.004381424	0.006641383	0.001085298
220	0.001841126	0.001536856	0.004349038	0.006685686	0.001133093
225	0.001820909	0.001523015	0.004317278	0.006727253	0.001181256
230	0.001801343	0.001509602	0.00428613	0.006766232	0.001229741
235	0.001782395	0.001496597	0.004255581	0.006802759	0.001278508
240	0.001764032	0.001483979	0.004225616	0.006836966	0.001327517
245	0.001746225	0.001471729	0.004196223	0.006868975	0.001376734
250	0.001728947	0.00145983	0.004167386	0.006898902	0.001426123
255	0.001712172	0.001448265	0.004139093	0.006926856	0.001475653
260	0.001695876	0.001437019	0.00411133	0.006952941	0.001525293
265	0.001680037	0.001426078	0.004084083	0.006977252	0.001575016
270	0.001664633	0.001415427	0.004057339	0.006999883	0.001624796
275	0.001649645	0.001405055	0.004031085	0.00702092	0.001674607
280	0.001635055	0.001394949	0.004005309	0.007040443	0.001724428
285	0.001620846	0.001385099	0.003979997	0.007058531	0.001774236
290	0.001607	0.001375493	0.003955139	0.007075256	0.001824011
295	0.001593504	0.001366122	0.003930722	0.007090687	0.001873735
300	0.001580341	0.001356977	0.003906735	0.007104888	0.001923391
305	0.0015675	0.001348048	0.003883167	0.007117923	0.001972962
310	0.001554967	0.001339327	0.003860006	0.007129848	0.002022433
315	0.001542729	0.001330806	0.003837242	0.007140718	0.002071791
320	0.001530776	0.001322478	0.003814866	0.007150587	0.002121021
325	0.001519097	0.001314336	0.003792866	0.007159503	0.002170112
330	0.001507681	0.001306372	0.003771234	0.007167513	0.002219052
335	0.001496519	0.001298581	0.00374996	0.007174661	0.002267832
340	0.0014856	0.001290956	0.003729035	0.007180989	0.002316441
345	0.001474918	0.001283491	0.00370845	0.007186538	0.00236487
350	0.001464462	0.001276182	0.003688197	0.007191344	0.002413112
355	0.001454226	0.001269022	0.003668267	0.007195443	0.002461157
360	0.001444202	0.001262006	0.003648652	0.00719887	0.002509
365	0.001434382	0.001255131	0.003629346	0.007201657	0.002556634
370	0.001424759	0.00124839	0.003610339	0.007203834	0.002604052
375	0.001415328	0.001241781	0.003591625	0.007205431	0.00265125
380	0.001406081	0.001235298	0.003573197	0.007206475	0.002698221
385	0.001397014	0.001228938	0.003555048	0.007206992	0.002744962
390	0.001388119	0.001222697	0.003537171	0.007207007	0.002791468
395	0.001379393	0.001216571	0.00351956	0.007206545	0.002837735
400	0.001370829	0.001210557	0.003502208	0.007205627	0.002883759
405	0.001362422	0.001204652	0.00348511	0.007204275	0.002929538
410	0.001354168	0.001198851	0.00346826	0.00720251	0.002975069
415	0.001346063	0.001193153	0.003451652	0.007200352	0.003020348
420	0.001338101	0.001187554	0.00343528	0.007197818	0.003065374
425	0.001330279	0.001182051	0.003419139	0.007194926	0.003110145
430	0.001322593	0.001176642	0.003403224	0.007191694	0.003154658
435	0.001315038	0.001171324	0.00338753	0.007188137	0.003198912
440	0.001307611	0.001166094	0.003372052	0.00718427	0.003242906
445	0.001300309	0.00116095	0.003356785	0.007180109	0.003286638
450	0.001293127	0.00115589	0.003341724	0.007175667	0.003330107
455	0.001286064	0.001150911	0.003326866	0.007170958	0.003373313
460	0.001279115	0.001146012	0.003312205	0.007165993	0.003416255
465	0.001272277	0.001141189	0.003297738	0.007160786	0.003458931
470	0.001265548	0.001136442	0.00328346	0.007155348	0.003501343
475	0.001258924	0.001131768	0.003269368	0.007149689	0.003543489
480	0.001252403	0.001127166	0.003255457	0.007143821	0.003585369
485	0.001245983	0.001122633	0.003241724	0.007137753	0.003626983
490	0.001239661	0.001118168	0.003228164	0.007131495	0.003668332
495	0.001233433	0.001113769	0.003214776	0.007125056	0.003709415
500	0.001227299	0.001109434	0.003201554	0.007118446	0.003750232
505	0.001221255	0.001105163	0.003188497	0.007111672	0.003790785
510	0.0012153	0.001100953	0.003175599	0.007104742	0.003831073
515	0.001209431	0.001096802	0.003162859	0.007097664	0.003871097
520	0.001203646	0.001092711	0.003150273	0.007090446	0.003910857
525	0.001197943	0.001088676	0.003137838	0.007083095	0.003950354
530	0.001192321	0.001084697	0.003125551	0.007075617	0.003989589
535	0.001186777	0.001080773	0.003113409	0.007068018	0.004028563
540	0.00118131	0.001076902	0.00310141	0.007060305	0.004067276
545	0.001175917	0.001073083	0.003089551	0.007052485	0.004105729
550	0.001170598	0.001069316	0.003077829	0.007044561	0.004143923
555	0.00116535	0.001065597	0.003066241	0.00703654	0.004181858
560	0.001160173	0.001061928	0.003054785	0.007028428	0.004219537
565	0.001155063	0.001058306	0.003043459	0.007020228	0.00425696
570	0.001150021	0.001054731	0.00303226	0.007011946	0.004294128
575	0.001145044	0.001051201	0.003021186	0.007003587	0.004331042
580	0.001140131	0.001047716	0.003010235	0.006995154	0.004367703
585	0.001135281	0.001044275	0.002999403	0.006986652	0.004404112
590	0.001130492	0.001040876	0.002988691	0.006978085	0.004440271
595	0.001125763	0.001037519	0.002978094	0.006969456	0.004476181
600	0.001121094	0.001034203	0.002967611	0.00696077	0.004511842
605	0.001116481	0.001030927	0.00295724	0.00695203	0.004547256
610	0.001111926	0.001027691	0.00294698	0.00694324	0.004582425
615	0.001107425	0.001024493	0.002936827	0.006934401	0.00461735
620	0.001102979	0.001021333	0.002926781	0.006925519	0.004652031
625	0.001098586	0.00101821	0.002916839	0.006916595	0.00468647
630	0.001094245	0.001015123	0.002907	0.006907633	0.004720669
635	0.001089955	0.001012071	0.002897262	0.006898635	0.004754629
