5	0.010195409	0.004660792	0.00040707	0.000312505	0.000232132
10	0.008349906	0.005157804	0.001206663	0.000291205	0.000212222
15	0.007247293	0.005063052	0.00185332	0.000347767	0.000197043
20	0.006495853	0.004849217	0.00230514	0.000487955	0.000185169
25	0.00594248	0.004622547	0.002608916	0.000694445	0.000176334
30	0.00551368	0.004410171	0.00281002	0.000946352	0.000170163
35	0.005169275	0.004218106	0.002941032	0.001226584	0.000166255
40	0.004885133	0.004046153	0.003023945	0.001522648	0.0001643
45	0.004645853	0.003892346	0.003073488	0.001825748	0.000164128
50	0.00444094	0.00375439	0.003099611	0.002129755	0.00016571
55	0.004263048	0.003630132	0.003109136	0.002430405	0.00016913
60	0.004106837	0.003517685	0.00310681	0.002724741	0.00017455
65	0.003968332	0.003415446	0.003095983	0.00301073	0.000182166
70	0.003844481	0.003322061	0.003079055	0.003287011	0.000192179
75	0.003732931	0.003236396	0.003057764	0.003552709	0.000204773
80	0.003631807	0.003157494	0.003033381	0.003807313	0.0002201
85	0.003539624	0.003084549	0.003006847	0.004050581	0.000238274
90	0.003455151	0.003016876	0.00297886	0.00428247	0.000259366
95	0.003377407	0.002953891	0.002949942	0.004503088	0.00028341
100	0.003305552	0.002895094	0.002920486	0.004712648	0.000310403
105	0.003238894	0.002840056	0.002890789	0.004911444	0.000340312
110	0.003176852	0.002788402	0.002861072	0.005099824	0.000373075
115	0.003118923	0.00273981	0.002831504	0.005278173	0.000408611
120	0.003064682	0.002693995	0.002802209	0.005446897	0.000446823
125	0.003013762	0.002650711	0.002773281	0.005606414	0.000487598
130	0.002965843	0.002609736	0.002744788	0.005757147	0.000530818
135	0.002920648	0.002570878	0.002716779	0.005899516	0.000576355
140	0.002877932	0.002533965	0.00268929	0.006033932	0.000624082
145	0.002837483	0.002498843	0.002662341	0.006160797	0.000673866
150	0.002799109	0.002465375	0.002635949	0.006280502	0.000725578
155	0.00276264	0.002433438	0.002610119	0.00639342	0.000779089
160	0.002727931	0.00240292	0.002584853	0.00649991	0.000834274
165	0.002694844	0.002373723	0.002560149	0.006600317	0.00089101
170	0.002663263	0.002345755	0.002536001	0.006694967	0.000949179
175	0.002633073	0.002318934	0.002512402	0.006784171	0.001008668
180	0.002604184	0.002293186	0.002489341	0.006868224	0.001069369
185	0.002576504	0.002268442	0.002466808	0.006947406	0.001131177
190	0.002549952	0.00224464	0.00244479	0.007021982	0.001193995
195	0.002524455	0.002221724	0.002423276	0.007092201	0.001257728
200	0.002499947	0.002199639	0.002402251	0.0071583	0.001322289
205	0.002476366	0.002178339	0.002381702	0.007220503	0.001387594
210	0.002453657	0.002157779	0.002361617	0.007279018	0.001453565
215	0.002431768	0.002137917	0.002341981	0.007334046	0.001520127
220	0.00241065	0.002118717	0.002322783	0.007385773	0.001587211
225	0.002390262	0.002100143	0.002304007	0.007434376	0.001654752
230	0.002370565	0.002082161	0.002285643	0.007480021	0.001722687
235	0.00235152	0.002064743	0.002267678	0.007522866	0.001790961
240	0.002333094	0.002047859	0.002250098	0.007563057	0.001859518
245	0.002315253	0.002031484	0.002232893	0.007600736	0.001928309
250	0.002297967	0.002015593	0.002216051	0.007636032	0.001997286
255	0.00228121	0.002000163	0.002199561	0.007669071	0.002066406
260	0.002264955	0.001985173	0.002183412	0.00769997	0.002135628
265	0.002249179	0.001970603	0.002167593	0.007728839	0.002204913
270	0.002233858	0.001956433	0.002152095	0.007755782	0.002274226
275	0.002218972	0.001942646	0.002136908	0.007780897	0.002343533
280	0.002204502	0.001929226	0.002122022	0.007804279	0.002412804
285	0.002190427	0.001916156	0.002107428	0.007826013	0.00248201
290	0.002176732	0.001903423	0.002093118	0.007846185	0.002551124
295	0.002163399	0.001891012	0.002079084	0.007864871	0.002620121
300	0.002150413	0.00187891	0.002065316	0.007882146	0.002688978
305	0.002137761	0.001867105	0.002051807	0.00789808	0.002757673
310	0.002125427	0.001855585	0.00203855	0.00791274	0.002826188
315	0.002113399	0.001844339	0.002025538	0.007926188	0.002894502
320	0.002101665	0.001833356	0.002012762	0.007938484	0.0029626
325	0.002090215	0.001822628	0.002000218	0.007949684	0.003030465
330	0.002079034	0.001812143	0.001987897	0.007959841	0.003098083
335	0.002068115	0.001801893	0.001975794	0.007969006	0.00316544
340	0.002057449	0.00179187	0.001963903	0.007977227	0.003232524
345	0.002047023	0.001782066	0.001952218	0.007984549	0.003299324
350	0.002036831	0.001772473	0.001940733	0.007991015	0.003365828
355	0.002026863	0.001763083	0.001929443	0.007996666	0.003432027
360	0.002017112	0.00175389	0.001918343	0.008001542	0.003497912
365	0.002007569	0.001744887	0.001907427	0.008005678	0.003563475
370	0.001998229	0.001736067	0.001896691	0.00800911	0.003628709
375	0.001989083	0.001727426	0.001886129	0.00801187	0.003693606
380	0.001980126	0.001718955	0.001875739	0.008013992	0.003758161
385	0.001971361	0.001710651	0.001865514	0.008015504	0.003822368
390	0.001962762	0.001702509	0.001855451	0.008016435	0.003886221
395	0.001954336	0.001694521	0.001845545	0.008016813	0.003949716
400	0.001946072	0.001686685	0.001835794	0.008016663	0.004012849
405	0.001937968	0.001678996	0.001826192	0.008016009	0.004075617
410	0.001930019	0.001671448	0.001816736	0.008014876	0.004138015
415	0.001922219	0.001664038	0.001807423	0.008013286	0.004200041
420	0.001914567	0.001656762	0.00179825	0.008011259	0.004261693
425	0.001907053	0.001649616	0.001789212	0.008008816	0.004322967
430	0.001899676	0.001642595	0.001780306	0.008005977	0.004383863
435	0.001892432	0.001635697	0.00177153	0.008002759	0.004444378
440	0.001885316	0.001628917	0.001762881	0.00799918	0.004504512
445	0.001878325	0.001622253	0.001754354	0.007995258	0.004564262
450	0.001871455	0.001615701	0.001745949	0.007991008	0.004623629
455	0.001864703	0.001609259	0.001737661	0.007986444	0.004682611
460	0.001858066	0.001602923	0.001729489	0.007981583	0.004741208
465	0.00185154	0.00159669	0.001721429	0.007976437	0.004799419
470	0.001845124	0.001590557	0.001713479	0.00797102	0.004857246
475	0.001838811	0.001584523	0.001705636	0.007965344	0.004914687
480	0.001832601	0.001578583	0.001697899	0.007959422	0.004971742
485	0.001826491	0.001572737	0.001690265	0.007953265	0.005028413
490	0.001820477	0.001566981	0.001682732	0.007946885	0.0050847
495	0.001814558	0.001561313	0.001675297	0.007940291	0.005140603
500	0.001808732	0.001555732	0.001667959	0.007933494	0.005196123
505	0.001802995	0.001550234	0.001660715	0.007926503	0.005251261
510	0.001797345	0.001544817	0.001653564	0.007919329	0.005306018
515	0.001791781	0.001539481	0.001646503	0.007911979	0.005360395
520	0.001786301	0.001534222	0.001639531	0.007904462	0.005414393
525	0.0017809	0.001529039	0.001632646	0.007896786	0.005468013
530	0.001775579	0.001523929	0.001625846	0.007888959	0.005521257
535	0.001770334	0.001518893	0.001619129	0.007880988	0.005574125
540	0.001765165	0.001513927	0.001612494	0.007872881	0.00562662
545	0.001760069	0.001509029	0.001605939	0.007864644	0.005678743
550	0.001755045	0.001504199	0.001599463	0.007856283	0.005730496
555	0.00175009	0.001499435	0.001593063	0.007847806	0.005781879
560	0.001745203	0.001494736	0.001586739	0.007839218	0.005832895
565	0.001740384	0.001490099	0.001580489	0.007830524	0.005883545
570	0.001735629	0.001485523	0.001574312	0.00782173	0.005933831
575	0.001730939	0.001481008	0.001568206	0.007812842	0.005983755
580	0.00172631	0.001476551	0.00156217	0.007803864	0.006033319
585	0.001721742	0.001472151	0.001556202	0.007794802	0.006082524
590	0.001717234	0.001467808	0.001550302	0.007785659	0.006131373
595	0.001712778	0.00146352	0.001544467	0.007776441	0.006179866
600	0.001708385	0.001459286	0.001538698	0.007767152	0.006228007
605	0.001704047	0.001455104	0.001532992	0.007757795	0.006275797
610	0.001699763	0.001450974	0.001527349	0.007748375	0.006323237
615	0.001695533	0.001446895	0.001521767	0.007738895	0.006370331
620	0.001691354	0.001442864	0.001516246	0.007729359	0.00641708
625	0.001687227	0.001438883	0.001510784	0.007719771	0.006463485
630	0.001683149	0.001434948	0.001505379	0.007710134	0.00650955
635	0.001679121	0.001431061	0.001500033	0.007700451	0.006555275
640	0.00167514	0.001427218	0.001494742	0.007690725	0.006600664
645	0.001671206	0.00142342	0.001489506	0.007680958	0.006645717
